record_id,source_record_id,city,city_code,neighborhood,street_or_area,complex_name,plan_number,renewal_type,planning_status_raw,planning_status_normalized,declared_complex,existing_units,additional_units,proposed_units,permits_total,declaration_date,validity_year,in_execution,mavat_url,map_url,source_name,source_url,source_type,original_resource_id,last_updated,confidence_level,data_confidence_score,data_quality_flag,lawyer_note,original_file_path,original_row_index,ingestion_timestamp,detected_relevance_reason,has_plan_number,has_mavat_url,has_map_url,has_existing_units,has_proposed_units,has_permits,has_quality_issue,declaration_date_parsed,declaration_year,years_since_declaration,proposed_to_existing_ratio,additional_to_existing_ratio,planning_maturity_score,source_strength_score,scale_score,data_quality_penalty,project_momentum_score,project_momentum_label,project_momentum_explanation,advanced_project_label,ml_advancement_score_oof,ml_advancement_score,ml_advancement_label,ml_model_used,ml_feature_set_used,ml_score_warning,dashboard_note
UR_4028,4028,קרית אונו,2620,,,שטרן,,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,72.0,6500.0,122.0,122.0,2006-08-20,2017.0,False,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4028,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4028,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,80,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review.,data\manual_sources\data_gov_f65a0daf_records.json,10,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,False,False,True,True,True,True,False,2006-08-20,2006,20,1.6944444444444444,90.27777777777777,90.0,50.0,55.0,0,77.0,HIGH,Advanced public status with strong planning-maturity signal. Manual verification still required.,1,58.1,58.1,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents.
UR_4033,4033,פתח תקוה,7900,,,וולפסון,פת/1210/52/א,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,24.0,132.0,172.0,172.0,2017-01-19,2011.0,False,https://mavat.iplan.gov.il/SV4/1/4099338/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4033,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4099338/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,11,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2017-01-19,2017,9,7.166666666666667,5.5,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,85.8,85.8,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4039,4039,רחובות,8400,,,כפר גבירול,רח/2001/8/ב,מיסוי,תכנית מאושרת במימוש,CONSTRUCTION,1,23.0,0.0,962.0,685.0,2010-09-08,2008.0,True,https://mavat.iplan.gov.il/SV4/1/4065751/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4039,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4065751/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record indicates implementation/construction stage; verify current status in Mavat and municipal systems. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,12,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2010-09-08,2010,16,41.82608695652174,0.0,95.0,100.0,90.0,0,96.2,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,82.7,82.7,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4046,4046,אזור,565,,,קפלן,מאא/234,מיסוי,תכנית מאושרת במימוש,CONSTRUCTION,1,96.0,150.0,390.0,280.0,2015-07-31,2009.0,True,https://mavat.iplan.gov.il/SV4/1/5073412/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4046,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5073412/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record indicates implementation/construction stage; verify current status in Mavat and municipal systems. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,13,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2015-07-31,2015,11,4.0625,1.5625,95.0,100.0,75.0,0,94.8,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,88.6,88.6,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4054,4054,רמת גן,8600,,,מגדלי הגפן 2,רג/1416,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,43.0,129.0,268.0,268.0,2010-09-08,2010.0,False,https://mavat.iplan.gov.il/SV4/1/5074394/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4054,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5074394/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,14,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2010-09-08,2010,16,6.232558139534884,3.0,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,88.5,88.5,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4062,4062,נתניה,7400,,,הרומנים,נת/542/ו,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,89.0,792.0,881.0,,,2020.0,False,https://mavat.iplan.gov.il/SV4/1/4104784/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4062,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4104784/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,15,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,9.898876404494382,8.898876404494382,70.0,100.0,90.0,0,82.5,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,41.6,41.6,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4064,4064,רמת גן,8600,,,עמק החולה,רג/1255/2,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,48.0,158.0,332.0,332.0,2008-10-20,2004.0,False,https://mavat.iplan.gov.il/SV4/1/5051676/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4064,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5051676/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,16,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2008-10-20,2008,18,6.916666666666667,3.2916666666666665,90.0,100.0,75.0,0,92.0,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,86.5,86.5,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4065,4065,יהוד,9400,,,שוק אשכנזי,יד/מק/6175,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,45.0,0.0,168.0,168.0,2015-07-09,2006.0,False,https://mavat.iplan.gov.il/SV4/1/4072383/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4065,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4072383/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,17,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2015-07-09,2015,11,3.7333333333333334,0.0,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,92.5,92.5,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4070,4070,בת ים,6200,,,רוטשילד,502-0196659,מיסוי,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,163.0,117.0,390.0,,2021-12-27,2020.0,False,https://mavat.iplan.gov.il/SV4/1/5000299051/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4070,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000299051/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,18,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,2021-12-27,2021,5,2.392638036809816,0.7177914110429447,70.0,100.0,75.0,0,81.0,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,73.9,73.9,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4071,4071,בת ים,6200,,,מגדל הים (רוטשילד 2),502-0147678,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,24.0,67.0,135.0,135.0,2017-07-09,2015.0,False,https://mavat.iplan.gov.il/SV4/1/5000271293/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4071,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000271293/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,19,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2017-07-09,2017,9,5.625,2.7916666666666665,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,92.1,92.1,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4083,4083,בת ים,6200,,,בלפור,בי/479,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,24.0,96.0,120.0,120.0,2022-02-09,2012.0,False,https://mavat.iplan.gov.il/SV4/1/5076396/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4083,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5076396/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,20,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2022-02-09,2022,4,5.0,4.0,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,58.6,58.6,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4084,4084,אשדוד,70,,,הדקל,3/03/102/94,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,150.0,525.0,846.0,846.0,2012-09-06,2013.0,False,https://mavat.iplan.gov.il/SV4/1/6072140/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4084,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/6072140/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,21,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2012-09-06,2012,14,5.64,3.5,90.0,100.0,90.0,0,93.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,87.3,87.3,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4086,4086,אשדוד,70,,,הרב שאולי,3/03/104/67,מיסוי,תכנית מאושרת במימוש,CONSTRUCTION,1,152.0,532.0,748.0,374.0,2017-01-19,2017.0,True,https://mavat.iplan.gov.il/SV4/1/6000262185/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4086,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/6000262185/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record indicates implementation/construction stage; verify current status in Mavat and municipal systems. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,22,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2017-01-19,2017,9,4.921052631578948,3.5,95.0,100.0,90.0,0,96.2,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,85.7,85.7,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4087,4087,קרית אונו,2620,,,בר יהודה,508-0238428,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,216.0,401.0,672.0,672.0,2016-06-09,2016.0,False,https://mavat.iplan.gov.il/SV4/1/5000320893/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4087,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000320893/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,23,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2016-06-09,2016,10,3.111111111111111,1.8564814814814814,90.0,100.0,75.0,0,92.0,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,85.2,85.2,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4088,4088,קרית אונו,2620,,,לוי אשכול צפון,508-0205393,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,328.0,654.0,1077.0,1077.0,2018-01-04,2018.0,False,https://mavat.iplan.gov.il/SV4/1/5000303841/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4088,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000303841/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,24,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2018-01-04,2018,8,3.283536585365854,1.9939024390243902,90.0,100.0,90.0,0,93.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,82.0,82.0,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4089,4089,קרית אונו,2620,,,הרוגי מלכות בבל/הכלנית,קא/402,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,176.0,274.0,477.0,477.0,2013-10-10,2012.0,False,https://mavat.iplan.gov.il/SV4/1/5000196457/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4089,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000196457/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,25,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2013-10-10,2013,13,2.710227272727273,1.5568181818181819,90.0,100.0,75.0,0,92.0,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,83.4,83.4,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4091,4091,נתניה,7400,,,הרצוג מערב,408-0334599,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,48.0,109.0,206.0,206.0,2018-12-04,2018.0,False,https://mavat.iplan.gov.il/SV4/1/4000367195/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4091,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4000367195/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,26,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2018-12-04,2018,8,4.291666666666667,2.2708333333333335,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,91.3,91.3,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4092,4092,בת ים,6200,,,יוספטל מזרח,502-0189183,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,240.0,482.0,1078.0,1078.0,2017-10-22,2018.0,False,https://mavat.iplan.gov.il/SV4/1/5000295037/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4092,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000295037/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,27,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2017-10-22,2017,9,4.491666666666666,2.0083333333333333,90.0,100.0,90.0,0,93.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,81.6,81.6,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4097,4097,ראשון לציון,8300,,,נחלת יהודה ב',413-0144980,מיסוי,תכנית מאושרת במימוש,CONSTRUCTION,1,214.0,586.0,800.0,117.0,2019-07-16,2018.0,True,https://mavat.iplan.gov.il/SV4/1/4000269173/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4097,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4000269173/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record indicates implementation/construction stage; verify current status in Mavat and municipal systems. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,28,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2019-07-16,2019,7,3.7383177570093458,2.7383177570093458,95.0,100.0,90.0,0,96.2,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,81.7,81.7,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_4102,4102,רמת גן,8600,,,עלית - המתמיד/ארלוזורוב,רג/1423/א,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,88.0,19.0,285.0,285.0,2013-12-18,2014.0,False,https://mavat.iplan.gov.il/SV4/1/5000208547/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4102,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5000208547/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,29,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2013-12-18,2013,13,3.2386363636363638,0.2159090909090909,90.0,100.0,60.0,0,90.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,90.8,90.8,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
