search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מנשקים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/74cf5c94-ef46-41f0-8020-e176cacb0b12/download/tma42_minshak_kmz.zip,KMZ,74cf5c94-ef46-41f0-8020-e176cacb0b12
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מנשקים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/d65cfb3a-3db2-46f5-a6cb-fddac454e6d9/download/tma42_minshak.csv,CSV,d65cfb3a-3db2-46f5-a6cb-fddac454e6d9
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/0c8bd9ee-a7f8-4f49-9557-647f528acb1b/download/tma42_rail.zip,SHP,0c8bd9ee-a7f8-4f49-9557-647f528acb1b
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/5b497730-1bb2-4246-abc4-74656c8de3c0/download/tma42_rail_kmz.zip,KMZ,5b497730-1bb2-4246-abc4-74656c8de3c0
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/3e1f2b5b-c940-4f33-acaa-ca128e244924/download/tma42_rail.csv,CSV,3e1f2b5b-c940-4f33-acaa-ca128e244924
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/4ad969b4-b3fa-4cab-b90f-10e4c2b8f478/download/tma42_roads.zip,SHP,4ad969b4-b3fa-4cab-b90f-10e4c2b8f478
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/26413888-6d8d-492d-97bc-c61f6fcb92f9/download/tma42_roads_kmz.zip,KMZ,26413888-6d8d-492d-97bc-c61f6fcb92f9
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/d067b922-0f3f-4c91-8dee-9def54b3aee5/download/tma42_roads.csv,CSV,d067b922-0f3f-4c91-8dee-9def54b3aee5
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/810bc46a-aaef-4d53-bdf4-1b3162e41819/download/tma42_bicycle.zip,SHP,810bc46a-aaef-4d53-bdf4-1b3162e41819
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/070b68da-696b-47c6-86b2-125a2d0b270b/download/tma42_bicycle_kmz.zip,KMZ,070b68da-696b-47c6-86b2-125a2d0b270b
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/60c39e3e-b526-40a0-ae73-568540ebcf23/download/tma42_bicycle.csv,CSV,60c39e3e-b526-40a0-ae73-568540ebcf23
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/f22548b8-f920-427e-8a08-44242adb8406/download/tma42_mashnam.zip,SHP,f22548b8-f920-427e-8a08-44242adb8406
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/e7d8d551-0e14-47f5-8e56-a9c3e7c845f6/download/tma42_mashnam_kmz.zip,KMZ,e7d8d551-0e14-47f5-8e56-a9c3e7c845f6
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/1505933d-f495-4fc7-8f8d-39dddd2e8070/download/tma42_mashnam.csv,CSV,1505933d-f495-4fc7-8f8d-39dddd2e8070
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 אזור מיוחד לרכיבה על אופניים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/01578abe-dc54-4a31-9261-3fb3a9e2f176/download/tma42_bicycle.pdf,PDF,01578abe-dc54-4a31-9261-3fb3a9e2f176
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מחלפים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/e061b810-3b13-4f9b-a034-12598ad7258a/download/tma42_mahlef.pdf,PDF,e061b810-3b13-4f9b-a034-12598ad7258a
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מרכז לשינוע מטענים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/83b34a64-ce8e-493f-b788-10541154db6f/download/tma42_mashnam.pdf,PDF,83b34a64-ce8e-493f-b788-10541154db6f
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מרכז תחבורה משולב - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/9777c510-5a6d-4145-902d-ad2d61cdfd47/download/tma42_matham.pdf,PDF,9777c510-5a6d-4145-902d-ad2d61cdfd47
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מנהור - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/cdfb0140-daab-40aa-971a-e0bd07fa7b3c/download/tma42_minhur.pdf,PDF,cdfb0140-daab-40aa-971a-e0bd07fa7b3c
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מנשקים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/311aa3b3-c9c5-4208-bdfd-2c0669c9d2c9/download/tma42_minshak.pdf,PDF,311aa3b3-c9c5-4208-bdfd-2c0669c9d2c9
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מעבר דרך ללא צומת - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/b9bb9a7f-1f9f-4932-8884-7bbed090ea24/download/tma42_pass.pdf,PDF,b9bb9a7f-1f9f-4932-8884-7bbed090ea24
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מסילות ברזל - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/461f58c6-7bce-4cbe-aa26-5b9d0a9b4289/download/tma42_rail.pdf,PDF,461f58c6-7bce-4cbe-aa26-5b9d0a9b4289
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 כבישים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/b230af22-0160-42ab-9afe-118bb9c04f07/download/tma42_roads.pdf,PDF,b230af22-0160-42ab-9afe-118bb9c04f07
תכנית,רכבת כבדה - תכנית אסטרטגית - מסילות,rail_strategic,משרד התחבורה והבטיחות בדרכים,"מסילות רכבת ישראל פעילות, מתוכננות ולשדרוג עד שנת 2040 מתוך התכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T12:17:25.316727,2024-08-01T13:19:26.144698,RAIL_STRATEGIC_SHP,https://data.gov.il/dataset/d828a2a1-43ea-435c-a0e5-9e3a357b4755/resource/65c4cc65-1dde-4535-9cd0-28b164dc90fe/download/rail_strategic.zip,SHP,65c4cc65-1dde-4535-9cd0-28b164dc90fe
תכנית,רכבת כבדה - תכנית אסטרטגית - מסילות,rail_strategic,משרד התחבורה והבטיחות בדרכים,"מסילות רכבת ישראל פעילות, מתוכננות ולשדרוג עד שנת 2040 מתוך התכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T12:17:25.316727,2024-08-01T13:19:26.144698,RAIL_STRATEGIC_KML,https://data.gov.il/dataset/d828a2a1-43ea-435c-a0e5-9e3a357b4755/resource/cbf3dfd0-cb56-47ac-9284-296b7174b011/download/rail_strategic_kmz.zip,KMZ,cbf3dfd0-cb56-47ac-9284-296b7174b011
תכנית,רכבת כבדה - תכנית אסטרטגית - מסילות,rail_strategic,משרד התחבורה והבטיחות בדרכים,"מסילות רכבת ישראל פעילות, מתוכננות ולשדרוג עד שנת 2040 מתוך התכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T12:17:25.316727,2024-08-01T13:19:26.144698,RAIL_STRATEGIC_CSV,https://data.gov.il/dataset/d828a2a1-43ea-435c-a0e5-9e3a357b4755/resource/786456ec-3e97-42d7-839b-a2df1020034f/download/rail_strategic.csv,CSV,786456ec-3e97-42d7-839b-a2df1020034f
תכנית,רכבת כבדה - תכנית אסטרטגית - מסילות,rail_strategic,משרד התחבורה והבטיחות בדרכים,"מסילות רכבת ישראל פעילות, מתוכננות ולשדרוג עד שנת 2040 מתוך התכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T12:17:25.316727,2024-08-01T13:19:26.144698,מטאדאטה,https://data.gov.il/dataset/d828a2a1-43ea-435c-a0e5-9e3a357b4755/resource/b624a2f5-1890-48bc-afb4-6cf8c4acf889/download/rail_strategic.pdf,PDF,b624a2f5-1890-48bc-afb4-6cf8c4acf889
תכנית,רכבת כבדה - תכנית אסטרטגית - תחנות,rail_strat_station,משרד התחבורה והבטיחות בדרכים,"תחנות רכבת ישראל מתוכננות עד שנת 2040 מתוך התוכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T13:23:16.412301,2024-08-01T13:16:13.208898,RAIL_STRAT_STATION_SHP,https://data.gov.il/dataset/c746650e-b4ba-479f-b71c-7b6662b16b85/resource/c63c380a-0828-4a74-9091-127da3cf623d/download/rail_strat_station.zip,SHP,c63c380a-0828-4a74-9091-127da3cf623d
תכנית,רכבת כבדה - תכנית אסטרטגית - תחנות,rail_strat_station,משרד התחבורה והבטיחות בדרכים,"תחנות רכבת ישראל מתוכננות עד שנת 2040 מתוך התוכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T13:23:16.412301,2024-08-01T13:16:13.208898,RAIL_STRAT_STATION_KML,https://data.gov.il/dataset/c746650e-b4ba-479f-b71c-7b6662b16b85/resource/1f388c24-863a-4675-ace1-24cb931389da/download/rail_strat_station_kmz.zip,KMZ,1f388c24-863a-4675-ace1-24cb931389da
תכנית,רכבת כבדה - תכנית אסטרטגית - תחנות,rail_strat_station,משרד התחבורה והבטיחות בדרכים,"תחנות רכבת ישראל מתוכננות עד שנת 2040 מתוך התוכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T13:23:16.412301,2024-08-01T13:16:13.208898,RAIL_STRAT_STATION_CSV,https://data.gov.il/dataset/c746650e-b4ba-479f-b71c-7b6662b16b85/resource/f527e357-4847-4565-9dc4-b55f21d6c3b6/download/rail_strat_station.csv,CSV,f527e357-4847-4565-9dc4-b55f21d6c3b6
תכנית,רכבת כבדה - תכנית אסטרטגית - תחנות,rail_strat_station,משרד התחבורה והבטיחות בדרכים,"תחנות רכבת ישראל מתוכננות עד שנת 2040 מתוך התוכנית האסטרטגית לרכבת ישראל.
מקור: תכנית אסטרטגית לרכבת ישראל (2016)",2019-09-16T13:23:16.412301,2024-08-01T13:16:13.208898,מטאדאטה,https://data.gov.il/dataset/c746650e-b4ba-479f-b71c-7b6662b16b85/resource/17fdd517-6aa0-4669-bf02-1a24ddd082aa/download/rail_strat_station.pdf,PDF,17fdd517-6aa0-4669-bf02-1a24ddd082aa
תכנית,תכניות בניין עיר של נתיבי ישראל,nti_taba,משרד התחבורה והבטיחות בדרכים,"תכניות בניין עיר (תב""ע) של חברת נתיבי ישראל",2019-09-03T07:35:50.831995,2024-08-01T13:12:27.329393,nti_taba_SHP,https://data.gov.il/dataset/ed5a59db-6a7c-4d51-8a89-741adc49cf80/resource/67499d2c-f781-4a8f-9ede-3d106d3b7952/download/nti_taba.zip,SHP,67499d2c-f781-4a8f-9ede-3d106d3b7952
תכנית,תכניות בניין עיר של נתיבי ישראל,nti_taba,משרד התחבורה והבטיחות בדרכים,"תכניות בניין עיר (תב""ע) של חברת נתיבי ישראל",2019-09-03T07:35:50.831995,2024-08-01T13:12:27.329393,NTI_TABA_KMZ,https://data.gov.il/dataset/ed5a59db-6a7c-4d51-8a89-741adc49cf80/resource/a638b64d-b32c-418e-aa19-c9736f4bac93/download/nti_taba_kmz.zip,KMZ,a638b64d-b32c-418e-aa19-c9736f4bac93
תכנית,תכניות בניין עיר של נתיבי ישראל,nti_taba,משרד התחבורה והבטיחות בדרכים,"תכניות בניין עיר (תב""ע) של חברת נתיבי ישראל",2019-09-03T07:35:50.831995,2024-08-01T13:12:27.329393,NTI_TABA_csv,https://data.gov.il/dataset/ed5a59db-6a7c-4d51-8a89-741adc49cf80/resource/93323f17-0856-499f-b04b-c4590b61454c/download/nti_taba.csv,CSV,93323f17-0856-499f-b04b-c4590b61454c
תכנית,תכניות בניין עיר של נתיבי ישראל,nti_taba,משרד התחבורה והבטיחות בדרכים,"תכניות בניין עיר (תב""ע) של חברת נתיבי ישראל",2019-09-03T07:35:50.831995,2024-08-01T13:12:27.329393,מטאדאטה,https://data.gov.il/dataset/ed5a59db-6a7c-4d51-8a89-741adc49cf80/resource/e4867114-8bbd-415e-9e7b-f8b75552e574/download/nti_taba.pdf,PDF,e4867114-8bbd-415e-9e7b-f8b75552e574
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,שכבה גאוגרפית של נתיבים רבי תפוסה HOV,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/e4740ee8-e2f6-48fe-bf4e-b4b7993fc5d0/download/hov_2024.zip,ZIP,e4740ee8-e2f6-48fe-bf4e-b4b7993fc5d0
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,מפת נתיבים רבי תפוסה ונתיבי תחבורה ציבורית,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/632fc113-f52a-4fdc-8648-dc8cb17d3269/download/j-2023__a3.pdf,PDF,632fc113-f52a-4fdc-8648-dc8cb17d3269
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,HOV_2024_KMZ,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/6a23c433-b7eb-41fd-9572-36fa95bf4c21/download/hov_2024_kmz.zip,ZIP,6a23c433-b7eb-41fd-9572-36fa95bf4c21
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,HOV_2024_csv,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/432e48d2-efb2-48f5-8751-24febe51f93e/download/hov_2024.csv,CSV,432e48d2-efb2-48f5-8751-24febe51f93e
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,מטאדאטה,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/eab7454a-58dd-4fb8-a47b-3f9709d447d5/download/mashlima2023.pdf,PDF,eab7454a-58dd-4fb8-a47b-3f9709d447d5
תכנית,HOV נתיבים רבי תפוסה,hov_2024,משרד התחבורה והבטיחות בדרכים,תכנית משלימה לנתיבים רבי תפוסה בפריסה ארצית לשנת 2024,2019-02-18T11:27:30.736043,2024-06-25T11:44:17.160987,HOV_2024_METADATA,https://data.gov.il/dataset/e85b8b04-e6c1-4c3d-8d86-fecd1d22bd4a/resource/eab96465-16e4-4b00-b5a1-ceb58e8a5be3/download/hov_2024_metadata.xlsx,XLSX,eab96465-16e4-4b00-b5a1-ceb58e8a5be3
תכנית,מוקדי סיכון בישובי החברה הערבית,miutim_risk,משרד התחבורה והבטיחות בדרכים,"מוקדי סיכון בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030
",2023-03-21T12:12:54.388680,2023-09-19T10:32:00.018948,MIUTIM_RISK,https://data.gov.il/dataset/c4072b21-be38-4ec9-b14b-7252645d630e/resource/0bb2641c-3ba0-4076-ac18-c26cabcf9a61/download/miutim_risk.zip,ZIP,0bb2641c-3ba0-4076-ac18-c26cabcf9a61
תכנית,מוקדי סיכון בישובי החברה הערבית,miutim_risk,משרד התחבורה והבטיחות בדרכים,"מוקדי סיכון בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030
",2023-03-21T12:12:54.388680,2023-09-19T10:32:00.018948,MIUTIM_RISK_KMZ,https://data.gov.il/dataset/c4072b21-be38-4ec9-b14b-7252645d630e/resource/ac3de693-bea2-4de5-a0ec-2caa98c0d46d/download/miutim_risk_kmz.zip,ZIP,ac3de693-bea2-4de5-a0ec-2caa98c0d46d
תכנית,מוקדי סיכון בישובי החברה הערבית,miutim_risk,משרד התחבורה והבטיחות בדרכים,"מוקדי סיכון בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030
",2023-03-21T12:12:54.388680,2023-09-19T10:32:00.018948,MIUTIM_RISK.CSV,https://data.gov.il/dataset/c4072b21-be38-4ec9-b14b-7252645d630e/resource/f2aa6490-c051-4888-a245-f9730e4430cb/download/miutim_risk.csv,CSV,f2aa6490-c051-4888-a245-f9730e4430cb
תכנית,מוקדי סיכון בישובי החברה הערבית,miutim_risk,משרד התחבורה והבטיחות בדרכים,"מוקדי סיכון בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030
",2023-03-21T12:12:54.388680,2023-09-19T10:32:00.018948,מטאדאטה,https://data.gov.il/dataset/c4072b21-be38-4ec9-b14b-7252645d630e/resource/b1b3fc62-e74e-40ad-b42e-2951fe00c960/download/miutim_risk_metadata.xlsx,XLSX,b1b3fc62-e74e-40ad-b42e-2951fe00c960
תכנית,תכנית הפיתוח של חברת מקורות (מערכת מים ארצית),mekorot_development_plan,הרשות הממשלתית למים ולביוב,"בהתאם לכללי המים (חישוב עלויות והכנסות, הכרה בפיתוח מפעלי מים וחובות דיווח החלות על מקורות), תשע""א-2011, מועצת רשות המים קובעת אחת לשלוש שנים מגבלת תקציב והנחיות להכנת תכנית פיתוח ולקביעת סדרי העדיפות בפרויקטים שתבצע חב' מקורות בשלוש השנים הבאות. צרכי משק המים, תכניות הדיור הממשלתיות, החלטה על הגדלת ההתפלה והחלטות הממשלה נוספות - מחייבים ביצוע השקעות משמעותיות בתשתיות משק המים. על רקע זה, חברת מקורות נדרשת לבצע פרויקטים אסטרטגים מורכבים ועתירי תקציב. חטיבת פיתוח תשתיות מים וביוב ברשות המים באמצעות אגף מפעלי מים ארציים אחראית על אישור הפרויקטים, בקרת ואישור עלויות הביצוע ומעקב ובקרה על הביצוע.",2023-03-22T05:46:42.471931,2023-06-11T09:26:42.967231,תכנית פיתוח תלת שנתית 2023-2025 מקורות.xlsx,https://data.gov.il/dataset/937c6d2b-c78a-4145-a311-740d1b94fdf9/resource/2d6f21ba-d270-4128-b266-c5d2f5ace4d2/download/-2023-2025-.xlsx,XLSX,2d6f21ba-d270-4128-b266-c5d2f5ace4d2
תכנית,פרויקטי תשתית בישובי החברה הערבית,miutim_prj,משרד התחבורה והבטיחות בדרכים,"פרויקטים מאושרים שנבחנו על פי דירוג מוקדי סיכון ועניין לישובי החברה הערבית כחלק מתכנית לפיתוח תשתיות תחבורתיות בישובי החברה הערבית 2020-2030 
",2023-03-21T11:35:16.289078,2023-03-27T13:06:45.524507,MIUTIM_PRJ,https://data.gov.il/dataset/4ddd54fc-3d67-409b-966d-04bc6e9e0b1e/resource/bf440708-ea63-4a5e-a326-2b90fbdea41c/download/miutim_prj.zip,ZIP,bf440708-ea63-4a5e-a326-2b90fbdea41c
